player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,COL,PIT,Chase Dollander,801403,,,,,4.89,15.0,2.39,4.54,4.07,1.56,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
pitcher,CIN,WSH,Chase Burns,695505,,,,,4.93,15.0,2.33,4.3,6.8,1.54,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
pitcher,WSH,CIN,Foster Griffin,656492,,,,,5.38,16.0,2.49,4.68,5.08,1.74,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
pitcher,NYM,DET,Nolan McLean,690997,,,,,5.21,16.0,2.34,4.44,6.08,1.58,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
pitcher,DET,NYM,Keider Montero,672456,,,,,4.9,15.0,2.65,5.26,4.33,1.53,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
pitcher,MIL,SD,Kyle Harrison,690986,,,,,4.86,15.0,2.27,4.04,6.24,1.85,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
pitcher,SD,MIL,Griffin Canning,656288,,,,,4.7,14.0,2.3,4.24,5.2,1.76,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
pitcher,HOU,SEA,Mike Burrows,681347,,,,,5.03,15.0,2.39,4.41,5.37,1.76,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
pitcher,SEA,HOU,Luis Castillo,622491,,,,,5.06,15.0,2.6,4.66,4.39,2.03,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
pitcher,ATH,STL,Jacob Lopez,682052,,,,,4.32,13.0,2.39,4.06,3.63,1.85,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
pitcher,STL,ATH,Michael McGreevy,700241,,,,,4.91,15.0,2.58,4.94,4.1,1.61,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
pitcher,BOS,PHI,Ranger Suarez,624133,,,,,5.28,16.0,2.56,5.16,4.57,1.53,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
pitcher,PHI,BOS,Jesús Luzardo,666200,,,,,5.55,17.0,2.59,4.9,7.23,1.55,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
pitcher,ATL,CHC,Chris Sale,519242,,,,,5.41,16.0,2.44,4.5,5.86,1.6,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
pitcher,CWS,KC,Anthony Kay,641743,,,,,4.58,14.0,2.41,4.41,4.53,1.78,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
pitcher,KC,CWS,Kris Bubic,663460,,,,,5.18,16.0,2.56,4.69,4.55,2.05,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14
