player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,BAL,TOR,Kyle Bradish,680694,,,,,5.42,16.0,2.66,4.75,5.22,2.04,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-31
pitcher,WSH,SD,Zack Littell,641793,,,,,4.35,13.0,2.61,5.07,3.04,1.59,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-31
pitcher,SD,WSH,Griffin Canning,656288,,,,,4.65,14.0,2.34,3.86,4.72,1.98,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-31
pitcher,PIT,MIN,Braxton Ashcraft,677952,,,,,5.45,16.0,2.49,4.92,6.41,1.5,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-31
pitcher,MIN,PIT,Zebby Matthews,805673,,,,,5.04,15.0,2.51,4.83,4.5,1.54,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-31
pitcher,CLE,BOS,Tanner Bibee,676440,,,,,5.1,15.0,2.63,4.89,4.66,1.94,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-31
pitcher,BOS,CLE,Ranger Suarez,624133,,,,,5.06,15.0,2.47,4.95,4.19,1.49,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-31
pitcher,TB,LAA,Shane McClanahan,663556,,,,,5.13,15.0,2.35,4.51,6.82,1.56,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-31
pitcher,LAA,TB,Jack Kochanowicz,686799,,,,,5.07,15.0,2.7,5.27,3.73,1.95,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-31
pitcher,CIN,ATL,Nick Lodolo,666157,,,,,4.67,14.0,2.33,4.46,3.75,1.71,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-31
