player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,DET,TOR,Casey Mize,663554,,,,,5.41,16.0,2.45,4.79,4.99,1.65,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16
pitcher,STL,KC,Kyle Leahy,681517,,,,,4.99,15.0,2.45,4.81,4.84,1.49,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16
pitcher,KC,STL,Noah Cameron,702070,,,,,4.69,14.0,2.6,4.79,3.52,1.88,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16
pitcher,COL,AZ,Tomoyuki Sugano,608372,,,,,4.76,14.0,2.83,5.44,3.47,1.68,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16
pitcher,AZ,COL,Eduardo Rodriguez,593958,,,,,5.15,15.0,2.51,4.57,4.23,1.9,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16
pitcher,WSH,BAL,Cade Cavalli,676917,,,,,4.86,15.0,2.34,4.35,4.86,1.72,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16
pitcher,BAL,WSH,Chris Bassitt,605135,,,,,4.78,14.0,2.67,5.06,3.49,1.81,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16
pitcher,PIT,PHI,Bubba Chandler,696149,,,,,4.84,15.0,2.4,4.45,4.46,1.89,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16
pitcher,PHI,PIT,Cristopher Sánchez,650911,,,,,5.52,17.0,2.49,5.29,7.45,1.64,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16
pitcher,TB,MIA,Nick Martinez,607259,,,,,5.1,15.0,2.68,5.5,4.36,1.51,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16
pitcher,MIA,TB,Sandy Alcantara,645261,,,,,4.97,15.0,2.74,4.98,4.23,1.99,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16
pitcher,CLE,CIN,Joey Cantillo,676282,,,,,4.55,14.0,2.47,4.39,4.19,1.89,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16
pitcher,CIN,CLE,Chris Paddack,663978,,,,,4.72,14.0,2.51,4.81,4.04,1.48,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16
pitcher,TEX,HOU,Jacob deGrom,594798,,,,,5.18,16.0,2.45,4.42,6.11,1.56,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16
pitcher,CWS,CHC,Davis Martin,663436,,,,,5.43,16.0,2.53,5.12,5.37,1.36,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16
